vendor_id,vendor_name,field_name,field_shape,bottom,left,right,top,doc_id,submitted_on,status,submitted_On
27AHFPK1153N1Z7,UPSTART ENTERPRISES,invoiceDate,dd/dd/dddd,647.0,2170.0,2345.0,610.0,doc_1661172519202_8a9b9889a8b,,1,
27ABBFM1446L1Z6,M/S MACHIWALA,invoiceNumber,XXX/X/dddd/dd-dd,297.0,1633.0,1901.0,252.0,doc_1661172575847_a99b9888b9a,,1,
27ABBFM1446L1Z6,M/S MACHIWALA,invoiceDate,dd-dd-dddd,1715.6664,389.8385,715.9992,1651.104,doc_1661172575847_a99b9888b9a,,1,
27AIQPG5593C1Z0,M/S PARAS ENTERPRISES,invoiceNumber,Xdddd,588.0,359.0,478.0,548.0,doc_1661172646592_899a8bb9988,,1,
27ABGPY9844H1ZV,DIPURAJ FOODS,invoiceNumber,XX-dddd/dd-dd,710.0,2227.0,2510.0,668.0,doc_1661172741268_a8a9898aaaa,,1,
27ABGPY9844H1ZV,DIPURAJ FOODS,invoiceDate,dd/dd/dddd,761.0,2228.0,2451.0,715.0,doc_1661172741268_a8a9898aaaa,,1,
27AARFP8618C1ZW,M/S PG SALES,invoiceDate,dd/dd/dddd,275.0,1118.0,1341.0,242.0,doc_1661172782912_888a88aab9b,,1,
27ABIPK8670M1ZY,VRK NUTRITIONAL SOLUTIONS,invoiceNumber,XXXX/dd-dd/ddd,396.10944,1229.1625,1538.125,352.98024,doc_1661172840646_abb8a9a8bb8,,1,
27ABIPK8670M1ZY,VRK NUTRITIONAL SOLUTIONS,invoiceDate,dd/dd/dddd,397.0,1703.0,1890.0,351.0,doc_1661172840646_abb8a9a8bb8,,1,
09AAFCA3069H1ZM,M/S AURO FRUIT & NUT PRIVATE LIMITED,invoiceNumber,XXX-dddddddddd,183.0,549.0,850.0,140.0,doc_1661172895989_b9988888b9a,,1,
09AAFCA3069H1ZM,M/S AURO FRUIT & NUT PRIVATE LIMITED,invoiceDate,dd/dd/dddd,251.0,547.0,759.0,208.0,doc_1661172895989_b9988888b9a,,1,
09AAFCA3069H1ZM,M/S AURO FRUIT & NUT PRIVATE LIMITED,invoiceNumber,XXX-dddddddddd,183.0,549.0,850.0,140.0,doc_1661172956671_aa888a99aab,,1,
09AAFCA3069H1ZM,M/S AURO FRUIT & NUT PRIVATE LIMITED,invoiceDate,dd/dd/dddd,251.0,547.0,759.0,208.0,doc_1661172956671_aa888a99aab,,1,
27AAHCP7050K1Z3,PURE SNACKS PRIVATE LIMITED,invoiceNumber,dddd-dd-X-ddd,285.0,1240.0,1510.0,238.0,doc_1661173024678_aaaba8bb899,,1,
27AAHCP7050K1Z3,PURE SNACKS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,273.0,1686.0,1859.0,232.0,doc_1661173024678_aaaba8bb899,,1,
27AADCH3292H1ZI,HW WELLNESS SOLUTIONS PRIVATE LIMITED-MH,invoiceNumber,dddddddddddd,1349.0,376.0,553.0,1325.0,doc_1661173080501_8b8a8998abb,,1,
27AADCH3292H1ZI,HW WELLNESS SOLUTIONS PRIVATE LIMITED-MH,invoiceDate,dd/dd/dddd,1324.0,401.0,541.0,1295.0,doc_1661173080501_8b8a8998abb,,1,
06AAFCI9302M1ZD,IKAYU FOODLABS PVT LTD,invoiceNumber,Xdddddd,1026.0,406.0,578.0,985.0,doc_1661173139357_ababab8abbb,,1,
06AAFCI9302M1ZD,IKAYU FOODLABS PVT LTD,invoiceDate,dd/dd/dddd,1037.0,936.0,1152.0,989.0,doc_1661173139357_ababab8abbb,,1,
27BOAPB7051R1ZO,SUNSHINE ENTERPRISES,invoiceNumber,d/dd-dd/dd,464.0,228.0,381.0,427.0,doc_1661173212181_b99aa889aa8,,1,
27AADCS7820A1ZN,RSPL LIMITED_MUM,invoiceNumber,XXdddddddddddd,164.0,3169.0,3354.0,138.0,doc_1661173322122_98b88a8aa98,,1,
27AADCS7820A1ZN,RSPL LIMITED_MUM,invoiceDate,dd/dd/dddd,201.0,3409.0,3526.0,177.0,doc_1661173322122_98b88a8aa98,,1,
29AABCZ8426H1ZW,424 VIVIGO INDIA PRIVATE LIMITED,invoiceNumber,XX/dddd,473.0,1328.0,1477.0,433.0,doc_1661173375129_8a899ab8b99,,1,
29AABCZ8426H1ZW,424 VIVIGO INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,476.0,1768.0,1930.0,431.0,doc_1661173375129_8a899ab8b99,,1,
27BQDPR9687Q2ZG,BRAHMA TRADER,invoiceNumber,XXX/dddd/ddd,356.0,1395.0,1634.0,310.0,doc_1661173722157_9b8abbaaa8a,,1,
27BQDPR9687Q2ZG,BRAHMA TRADER,invoiceDate,dd/dd/dddd,351.0,1821.0,2016.0,309.0,doc_1661173722157_9b8abbaaa8a,,1,
27AAFCI2068E1ZP,IMMACULATEBITES PRIVATE LIMITED,invoiceNumber,XX/dd-dd/ddddd,230.0,1381.0,1666.0,191.0,doc_1661173777247_8aa888abbb8,,1,
27AAFCI2068E1ZP,IMMACULATEBITES PRIVATE LIMITED,invoiceDate,dd/dd/dddd,347.0,1388.0,1582.0,308.0,doc_1661173777247_8aa888abbb8,,1,
27AUTPP2389Q1ZB,KUSUM MARKETING,invoiceNumber,XXddddd,157.0,901.0,1040.0,118.0,doc_1661173842151_8b8aa899bab,,1,
27AUTPP2389Q1ZB,KUSUM MARKETING,invoiceDate,dd/dd/dddd,207.0,896.0,1057.0,168.0,doc_1661173842151_8b8aa899bab,,1,
27AAACR2500B1Z6,RAJKALA INDUSTRIES PVT LTD,invoiceNumber,Xddd,993.0,1886.0,1989.0,951.0,doc_1661173969760_88b98bab989,,1,
27AAACR2500B1Z6,RAJKALA INDUSTRIES PVT LTD,invoiceDate,dd/dd/dddd,1052.0,1886.0,2056.0,1009.0,doc_1661173969760_88b98bab989,,1,
07AAECH0508F2Z1,HAPPY JARS PRIVATE LIMITED,invoiceNumber,XX/XX/dd-dd/dddd,1006.0,1899.0,2175.0,969.0,doc_1661174076173_a998988b9b9,,1,
07AAECH0508F2Z1,HAPPY JARS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1051.0,1903.0,2068.0,1017.0,doc_1661174076173_a998988b9b9,,1,
27AACPK4135G1ZZ,RAJPUTANA AGENCIES / RAJPUTANA ASSOCIATES,invoiceNumber,XX/ddddd,582.0,455.0,647.0,534.0,doc_1661174176844_8bab99b9a98,,1,
27AACPK4135G1ZZ,RAJPUTANA AGENCIES / RAJPUTANA ASSOCIATES,invoiceDate,dd/dd/dddd,628.0,456.0,680.0,584.0,doc_1661174176844_8bab99b9a98,,1,
27AAZPW0801A1ZN,MORYA TRADERS,invoiceNumber,ddd,961.0,2256.0,2330.0,919.0,doc_1661174275137_99b89abba9a,,1,
27AAZPW0801A1ZN,MORYA TRADERS,invoiceDate,dd/dd/dddd,1014.0,2228.0,2483.0,970.0,doc_1661174275137_99b89abba9a,,1,
07AAGCR9941Q1ZG,RISHAB GLOBAL INDUSTRIES PVT LTD,invoiceNumber,XX/dd-dd/ddd,237.0,1509.0,1662.0,212.0,doc_1661174335607_baa8bbbbaaa,,1,
07AAGCR9941Q1ZG,RISHAB GLOBAL INDUSTRIES PVT LTD,invoiceDate,dd/dd/dddd,239.0,1851.0,2034.0,213.0,doc_1661174335607_baa8bbbbaaa,,1,
27AADCD3120A1ZH,DUVAL ENTERPRISES PRIVATE LIMITED,invoiceNumber,dddd-dd/ddddd,711.0,739.0,981.0,670.0,doc_1661174474666_9abbab98988,,1,
27AADCD3120A1ZH,DUVAL ENTERPRISES PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1493.0,954.0,1269.0,1452.0,doc_1661174474666_9abbab98988,,1,
07AQHPA5100C1ZQ,GRAND CHEMICAL WORKS,invoiceNumber,XXXdddd-dd/dddd,801.0,825.0,1054.0,768.0,doc_1661174539170_8a9ba99b9ab,,1,
07AQHPA5100C1ZQ,GRAND CHEMICAL WORKS,invoiceDate,dd/dd/dddd,847.0,828.0,949.0,820.0,doc_1661174539170_8a9ba99b9ab,,1,
09AAACT2012N1ZE,VEGA INDUSTRIES PRIVATE LIMITED,invoiceNumber,dddd,303.0,2267.0,2333.0,272.0,doc_1661174591541_b8988aa8a89,,1,
09AAACT2012N1ZE,VEGA INDUSTRIES PRIVATE LIMITED,invoiceDate,dd/dd/dddd,403.0,2188.0,2352.0,369.0,doc_1661174591541_b8988aa8a89,,1,
27AAGCR4158M1ZV,R R UNIVERSAL PRIVATE LIMITED,invoiceNumber,XX/dddd/dd-dd,301.0,1395.0,1650.0,261.0,doc_1661174661516_9a9b99aa8b8,,1,
27AAGCR4158M1ZV,R R UNIVERSAL PRIVATE LIMITED,invoiceDate,dd/dd/dddd,297.0,1789.0,1979.0,269.0,doc_1661174661516_9a9b99aa8b8,,1,
27AAECV8526H1Z0,VRA RETAIL AND FOOD SOLUTIONS PVT LTD,invoiceNumber,XXdddd,533.736,2127.727,2226.37,503.025,doc_1661174712187_b899ba8aa8a,,1,
27AAECV8526H1Z0,VRA RETAIL AND FOOD SOLUTIONS PVT LTD,invoiceDate,dd/dd/dddd,584.0,2132.0,2261.0,554.0,doc_1661174712187_b899ba8aa8a,,1,
27AAFCH1649L1ZA,HK AGRO INDUSTRIES PRIVATE LIMITED,invoiceDate,dd/dd/dddd,436.0,1752.0,1932.0,395.0,doc_1661174812607_8899989a989,,1,
08AANCA5353L1Z8,ALIMENTO AGRO FOODS PRIVATE LIMITED,invoiceNumber,XXX-dd,510.0,1277.0,1417.0,470.0,doc_1661175053417_99a8bba8988,,1,
08AANCA5353L1Z8,ALIMENTO AGRO FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,562.0,1517.0,1709.0,519.0,doc_1661175053417_99a8bba8988,,1,
33AARCS3296E1Z2,SOUTHERN HEALTH FOODS PRIVATE LIMITED,invoiceNumber,ddddddddd,292.0,1496.0,1676.0,244.0,doc_1661175129434_9baabb9b88a,,1,
33AARCS3296E1Z2,SOUTHERN HEALTH FOODS PRIVATE LIMITED,invoiceDate, dd/dd/dddd,294.982,1830.96,2010.2415,247.92704,doc_1661175129434_9baabb9b88a,,1,
29AAACU6928L1ZQ,UNIBIC FOODS INDIA PRIVATE LIMITED,invoiceNumber,XX/Xd/dddd/ddddd,1118.0,1878.0,2146.0,1075.0,doc_1661175191872_b88b9989b9a,,1,
29AAACU6928L1ZQ,UNIBIC FOODS INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1174.0,1881.0,2016.0,1136.0,doc_1661175191872_b88b9989b9a,,1,
27AAACD0817B1ZC,DUGAR OVERSEAS PVT LTD,invoiceNumber,XX/dd-dd/XXdddd,573.0,1427.0,1740.0,531.0,doc_1661175239105_9a8aa88a9ab,,1,
27AAACD0817B1ZC,DUGAR OVERSEAS PVT LTD,invoiceDate,dd/dd/dddd,567.0,1792.0,1979.0,528.0,doc_1661175239105_9a8aa88a9ab,,1,
07AAYCS8675E1ZH,SLEEPY OWL COFFEE PRIVATE LIMITED ,invoiceNumber,XXXX/dd-dd/dddd,731.0,1338.0,1577.0,689.0,doc_1661175353713_b8988a9a98a,,1,
09AAFCT3795B1Z6,M/S  TO BE HEALTHY FOODS PRIVATE LIMITED,invoiceNumber,XXX/dddd-dd/ddd,952.0,1965.0,2303.0,903.0,doc_1661175396558_888888998b9,,1,
09AAFCT3795B1Z6,M/S  TO BE HEALTHY FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1006.0,1965.0,2178.0,962.0,doc_1661175396558_888888998b9,,1,
29AAECH4091H1ZE,HAPPILO INTERNATIONAL PVT LTD - BANGALORE,invoiceNumber,XXXX/dd-dd/dddd,301.0,1429.0,1742.0,259.0,doc_1661175452372_a8a9babb8ba,,1,
29AAECH4091H1ZE,HAPPILO INTERNATIONAL PVT LTD - BANGALORE,invoiceDate,dd/dd/dddd,302.0,1871.0,2067.0,268.0,doc_1661175452372_a8a9babb8ba,,1,
09AAACI5675E1ZH,INDIA PVT. LTD,invoiceNumber,XXdddddddddd,330.0,1271.0,1503.0,285.0,doc_1661175519159_a9998999b98,,1,
09AAACI5675E1ZH,INDIA PVT. LTD,invoiceDate,dd/dd/dddd,379.0,1249.0,1418.0,335.0,doc_1661175519159_a9998999b98,,1,
27AABCN2234M1ZF,NAKHYES EVEREST ESTATE PVT LTD,invoiceNumber,dd-dd/XXddddd,326.0,2916.0,3294.0,268.0,doc_1661175562910_9aa8b98bbaa,,1,
27AABCN2234M1ZF,NAKHYES EVEREST ESTATE PVT LTD,invoiceDate,dd/dd/dddd,386.0,2880.0,3099.0,345.0,doc_1661175562910_9aa8b98bbaa,,1,
27AAAPT4026D1Z0,THAKKAR TRADING CO,invoiceNumber,XXXddddd,302.0,2955.0,3119.0,265.0,doc_1661175606988_8b89abb8a98,,1,
27AURPJ8171A1ZG,ARVI ENTERPRISES,invoiceNumber,dd,1091.0,2196.0,2245.0,1045.0,doc_1661175674369_bba98898aa9,,1,
27AURPJ8171A1ZG,ARVI ENTERPRISES,invoiceDate,dd-dd-dddd,1146.0672,2027.2384,2244.836,1103.8698,doc_1661175674369_bba98898aa9,,1,
27AAGPT6118A1ZV,SHANKAR AGENCIES,invoiceNumber,dddd,380.7948,1929.496,1990.642,348.9504,doc_1661175720338_8988b8aab8b,,1,
27AAGPT6118A1ZV,SHANKAR AGENCIES,invoiceDate,dd/dd/dddd,427.0,1929.0,2062.0,397.0,doc_1661175720338_8988b8aab8b,,1,
27BITPS3462G1ZO,ASHISH AGENCY,invoiceNumber,dddd,349.0,2292.0,2410.0,295.0,doc_1661175731016_ab8b8b98888,,1,
27BITPS3462G1ZO,ASHISH AGENCY,invoiceDate,dd/dd/dddd,427.0,2290.0,2564.0,374.0,doc_1661175731016_ab8b8b98888,,1,
27BXVPP5464J1ZI,SAINATH ENTERPRISES,invoiceNumber,X-ddd,382.0,226.0,309.0,347.0,doc_1661175683011_a9b8898a99b,,1,
27BXVPP5464J1ZI,SAINATH ENTERPRISES,invoiceDate,dd/dd/dddd,438.0,218.0,364.0,402.0,doc_1661175683011_a9b8898a99b,,1,
27AACCL2418A1Z3,M/S LOCALCUBE COMMERCE PRIVATE LI,invoiceNumber,XXddddd,1071.0,686.0,840.0,1032.0,doc_1661175600932_89b8aabaa8b,,1,
27AACCL2418A1Z3,M/S LOCALCUBE COMMERCE PRIVATE LI,invoiceDate,dd/dd/dddd,1072.0,1092.0,1318.0,1028.0,doc_1661175600932_89b8aabaa8b,,1,
29AABCM4230G1ZP,MEGHRAJ MARKETING PRIVATE LIMITED,invoiceNumber,XXXXX-ddd/dd-dd,780.0,1255.0,1584.0,735.0,doc_1661175557981_9aab899bbaa,,1,
29AABCM4230G1ZP,MEGHRAJ MARKETING PRIVATE LIMITED,invoiceDate,dd/dd/dddd,781.0,1754.0,1945.0,741.0,doc_1661175557981_9aab899bbaa,,1,
27AAFFU0272P1ZQ,UPLETAWALA TRADING COMPANY,invoiceNumber,ddd,584.0,2574.0,2626.0,557.0,doc_1661175515319_98b9888989a,,1,
27AAFFU0272P1ZQ,UPLETAWALA TRADING COMPANY,invoiceDate,dd/dd/dddd,590.0,3028.0,3183.0,557.0,doc_1661175515319_98b9888989a,,1,
27AADCI5756R1ZR,INDIA ONE BRAND SERVICES PRIVATE LIMITED,invoiceNumber,XXXddddd,553.0656,2901.4856,3059.994,523.0464,doc_1661175451329_88b88a99b9b,,1,
27AADCI5756R1ZR,INDIA ONE BRAND SERVICES PRIVATE LIMITED,invoiceDate,dd/dd/dddd,595.0,2896.0,3092.0,560.0,doc_1661175451329_88b88a99b9b,,1,
27AAHCA3591J1ZE,ALKA LIFESTYLES PRIVATE LIMITED,invoiceNumber,XXdXXdd/ddddd,291.0,2155.0,2392.0,257.0,doc_1661175333496_b9bb9b88aab,,1,
27AAHCA3591J1ZE,ALKA LIFESTYLES PRIVATE LIMITED,invoiceDate,dd/dd/dddd,331.0,2117.0,2269.0,301.0,doc_1661175333496_b9bb9b88aab,,1,
27AADCO6046Q1ZU,OZORI INDUSTRIES PRIVATE LIMITED,invoiceNumber,X/dd-dd/XXX/ddd,166.0,2558.0,2828.0,131.0,doc_1661175079395_89aa989bb8b,,1,
27AADCO6046Q1ZU,OZORI INDUSTRIES PRIVATE LIMITED,invoiceDate,dd/dd/dddd,216.0,2545.0,2712.0,183.0,doc_1661175079395_89aa989bb8b,,1,
27AACCN6259P1ZR,NOVUS LIFE SCIENCES  PVT.LTD.,invoiceNumber,Xdddddd,397.0,1407.0,1564.0,356.0,doc_1661174950665_88babb9a8bb,,1,
27AACCN6259P1ZR,NOVUS LIFE SCIENCES  PVT.LTD.,invoiceDate,dd/dd/dddd,457.0,1412.0,1575.0,427.0,doc_1661174950665_88babb9a8bb,,1,
27AAUFP8143M1ZC,PRASANA FOODS,invoiceNumber,XXddddddd,1006.0,2138.0,2312.0,967.0,doc_1661174894015_8baa9a9b8b9,,1,
27AAUFP8143M1ZC,PRASANA FOODS,invoiceDate,dd/dd/dddd,1006.0,2482.0,2656.0,966.0,doc_1661174894015_8baa9a9b8b9,,1,
27AADCL1959K1Z5,LAGOM LABS PRIVATE LIMITED,invoiceNumber,Xxx/XX/ddd/dd-dd,497.9164,1114.1053,1356.1947,467.976,doc_1661174798683_88abb88a8ba,,1,
27AADCL1959K1Z5,LAGOM LABS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,496.0,1849.0,2022.0,467.0,doc_1661174798683_88abb88a8ba,,1,
27AAECI5608K1ZD,INDSPIRATION FOODS PRIVATE LIMITED,invoiceNumber,XXXX/dddd/dd-dd,279.0,1561.0,1880.0,236.0,doc_1661174742167_a9898bb8999,,1,
27AAECI5608K1ZD,INDSPIRATION FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,279.0,2012.0,2213.0,236.0,doc_1661174742167_a9898bb8999,,1,
27BCYPC1390Q1ZS,KHADYAGRAM ORGANIC FOODS,invoiceNumber,ddd,1108.0,2156.0,2232.0,1056.0,doc_1661174552616_a888ba89a9a,,1,
27BCYPC1390Q1ZS,KHADYAGRAM ORGANIC FOODS,invoiceDate,dd/dd/dddd,1167.0,2002.0,2230.0,1117.0,doc_1661174552616_a888ba89a9a,,1,
27AABCB2066P1ZF,BRITANNIA INDUSTRIES LIMITED-MH,invoiceNumber,dddddddddd,294.0,2317.0,2478.0,262.0,doc_1661159347360_9a998b8aa98,,1,
27AABCB2066P1ZF,BRITANNIA INDUSTRIES LIMITED-MH,invoiceDate,dd/dd/dddd,298.0,1831.0,1978.0,271.0,doc_1661159347360_9a998b8aa98,,1,
27AAACB3754B1Z4,CAVINKARE PRIVATE LIMITED,invoiceNumber,ddddddddd,807.0,483.0,699.0,768.0,doc_1661159495634_bbbba9ababa,,1,
27AAACB3754B1Z4,CAVINKARE PRIVATE LIMITED,invoiceDate,dd/dd/dddd,860.0,486.0,724.0,816.0,doc_1661159495634_bbbba9ababa,,1,
27AAAFV3761F1Z7,VIRAKI BROTHERS,invoiceNumber,ddddddd/dddd-dd,1042.1712,465.976,773.696,997.3656,doc_1661159643083_98a9a89a889,,1,
27AAAFV3761F1Z7,VIRAKI BROTHERS,invoiceDate,dd/dd/dddd,1040.0,2122.0,2327.0,997.0,doc_1661159643083_98a9a89a889,,1,
27AXQPA3772N2ZV,PRATIKSHA ENTERPRISES,invoiceNumber,Xdddd,240.0,1174.0,1296.0,195.0,doc_1661159811984_9889aabb98a,,1,
27AXQPA3772N2ZV,PRATIKSHA ENTERPRISES,invoiceDate,dd/dd/dddd,234.0,1687.0,1917.0,191.0,doc_1661159811984_9889aabb98a,,1,
27AABHG4658R1ZM,GUPTA MARKETING,invoiceNumber,XXddddddd,217.0,2710.0,2919.0,178.0,doc_1661159946324_88898b8bba8,,1,
27AABHG4658R1ZM,GUPTA MARKETING,invoiceDate,dd/dd/dddd,263.0,2712.0,2901.0,227.0,doc_1661159946324_88898b8bba8,,1,
29AACCH2747N1Z4,HECTOR BEVERAGES PVT. LTD.,invoiceNumber,XXdddddd-ddddd,750.0,1279.0,1485.0,716.0,doc_1661160230304_8889899ab9b,,1,
29AACCH2747N1Z4,HECTOR BEVERAGES PVT. LTD.,invoiceDate,dd/dd/dddd,750.0,1795.0,1907.0,720.0,doc_1661160230304_8889899ab9b,,1,
27AAACI5950L1ZA,ITC LIMITED.,invoiceNumber,ddddddddd,1357.176,1603.9296,1719.744,1332.564,doc_1661160382710_99babbb999a,,0,
27AAACI5950L1ZA,ITC LIMITED.,invoiceDate,dd/dd/dddd,1356.0,2031.0,2162.0,1329.0,doc_1661160382710_99babbb999a,,1,
27ADKFS6177K1ZB,S. A. & SONS,invoiceNumber,XXdd/dd-dd,197.0,374.0,613.0,148.0,doc_1661160565432_8a9baaa8bb8,,1,
29AAVCS4669R1ZT,SPROUTLIFE FOODS PRIVATE LIMITED-GURGAON,invoiceNumber,XXXXXXdddddddddd,690.0,1501.0,1892.0,655.0,doc_1661161350926_988bbb98bba,,1,
29AAVCS4669R1ZT,SPROUTLIFE FOODS PRIVATE LIMITED-GURGAON,invoiceDate,dd/dd/dddd,689.0,1953.0,2120.0,654.0,doc_1661161350926_988bbb98bba,,1,
27AAFCI9983C1Z7,ISTORE DIRECT TRADING PRIVATE LIMITED,invoiceNumber,ddd/dd-dd,1041.0,1258.0,1347.0,1022.0,doc_1661161547716_baabaa9b88a,,1,
27AAFCI9983C1Z7,ISTORE DIRECT TRADING PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1035.0,1691.0,1781.0,1014.0,doc_1661161547716_baabaa9b88a,,1,
06AANFG6830D1ZH,GLASSROCK TRADERS LLP,invoiceNumber,dddddddddd,591.0,2144.0,2312.0,551.0,doc_1661161764290_b8ba8bbaab9,,1,
06AANFG6830D1ZH,GLASSROCK TRADERS LLP,invoiceDate,dd/dd/dddd,546.0,2149.0,2307.0,510.0,doc_1661161764290_b8ba8bbaab9,,1,
27AABCA8056G1ZP,ADANI WILMAR - MAHARASHTRA,invoiceNumber,dddddddddddd,547.0,1909.0,2146.0,508.0,doc_1661161912092_8a99a8a98aa,,1,
27AABCA8056G1ZP,ADANI WILMAR - MAHARASHTRA,invoiceDate,dd/dd/dddd,1224.0,2079.0,2219.0,1182.0,doc_1661161912092_8a99a8a98aa,,1,
27AAAPT5856F1ZG,M J CORPORATION,invoiceNumber,Xdd/dddd,351.0,3055.0,3261.0,311.0,doc_1661162227894_b8a8a8aba99,,1,
27AAAPT5856F1ZG,M J CORPORATION,invoiceDate,dd/dd/dddd,2215.0,1268.0,1648.0,2178.0,doc_1661162227894_b8a8a8aba99,,1,
27AADCK4657K1Z5,KLF NIRMAL INDUSTRIES LTD,invoiceNumber,XXdd/dddddd/XXdd,602.0,1979.0,2257.0,568.0,doc_1661162410689_abb999bbaaa,,1,
27AADCK4657K1Z5,KLF NIRMAL INDUSTRIES LTD,invoiceDate,dd/dd/dddd,651.0,1980.0,2111.0,613.0,doc_1661162410689_abb999bbaaa,,1,
27AADCG1614N1ZK,GODREJ TYSON FOODS LIMITED,invoiceNumber,dddddddddd,1333.0,1468.0,1606.0,1292.0,doc_1661162922416_a8ababb8998,,1,
27AADCG1614N1ZK,GODREJ TYSON FOODS LIMITED,invoiceDate,dd/dd/dddd,1313.0,2062.0,2178.0,1290.0,doc_1661162922416_a8ababb8998,,1,
27AAFPW9926N1ZO,NUPUR SALES AGENCIES,invoiceNumber,Xdddd/dd-dd,303.0,1992.0,2244.0,262.0,doc_1661163085804_ba88ab88a8b,,1,
27AAFPW9926N1ZO,NUPUR SALES AGENCIES,invoiceDate,dd/dd/dddd,343.0,1965.0,2191.0,304.0,doc_1661163085804_ba88ab88a8b,,1,
27AABCN8572G1Z7,NATURELL (INDIA) PRIVATE LIMITED,invoiceNumber,XXdddddddd,678.0,1466.0,1668.0,640.0,doc_1661163302001_b8aa99888ab,,1,
27AAAHL0718A1ZW,PRASHANT TRADERS,invoiceNumber,XXddddd,314.0,1358.0,1527.0,272.0,doc_1661163436050_888b99a89ba,,1,
27AAAHL0718A1ZW,PRASHANT TRADERS,invoiceDate,dd/dd/dddd,296.0,1753.0,1971.0,252.0,doc_1661163436050_888b99a89ba,,1,
27AAAPT4850F1ZO,CENTRAL DISTRIBUTORS  /  CENTRAL E DISTRIBUTORS,invoiceNumber,XXXddddddddddddd,351.05,1858.5216,2142.5664,320.005,doc_1661163623989_98998ab9aa8,,1,
27AAAPT4850F1ZO,CENTRAL DISTRIBUTORS  /  CENTRAL E DISTRIBUTORS,invoiceDate,dd/dd/dddd,398.0,1859.0,2032.0,362.0,doc_1661163623989_98998ab9aa8,,1,
27AAAPD8081G1ZV,K D SALES CORPORATION,invoiceNumber,dddd/ddd,445.0,1313.0,1441.0,410.0,doc_1661163822367_9aba88ba99b,,1,
27AAAPD8081G1ZV,K D SALES CORPORATION,invoiceDate,dd/dd/dddd,495.0,1313.0,1434.0,462.0,doc_1661163822367_9aba88ba99b,,1,
27AAACR2500B1Z6,RAJKALA INDUSTRIES PVT LTD,invoiceNumber,Xddd,963.0,1884.0,1988.0,920.0,doc_1661150903496_9ab9bba888a,,1,
27AAACR2500B1Z6,RAJKALA INDUSTRIES PVT LTD,invoiceDate,dd/dd/dddd,1022.0,1883.0,2056.0,978.0,doc_1661150903496_9ab9bba888a,,1,
27AABCB2066P2ZE,BRITANNIA INDUSTRIES LTD,invoiceNumber,dddddddddd,348.9182,1238.685,1395.7608,322.1361,doc_1661151213542_9889b8bb889,,1,
27AABCB2066P2ZE,BRITANNIA INDUSTRIES LTD,invoiceDate,dd/dd/dddd,349.0,1745.0,1890.0,323.0,doc_1661151213542_9889b8bb889,,1,
,Scootsy Logistics Private Limited,invoiceNumber,XXX/dddddd,470.0,2126.0,2418.0,429.0,doc_1661152054809_b898b9aa9a8,,1,
,Scootsy Logistics Private Limited,invoiceDate,dd/dd/dddd,524.0,2125.0,2418.0,479.0,doc_1661152054809_b898b9aa9a8,,1,
27AAAFP1964E1ZE,PREMIER DISTRIBUTORS,invoiceDate,dd/dd/dddd,1369.7794,1882.9153,2042.0643,1319.7533,doc_1661152454728_88baaa99aa8,,1,
27AGHPK1425G1ZN,YOGI SALES AGENCIES,invoiceNumber,XX/dd-dd/ddd,398.0,1363.0,1550.0,359.0,doc_1661152932234_b8b88baa9bb,,1,
27AGHPK1425G1ZN,YOGI SALES AGENCIES,invoiceDate,dd/dd/dddd,397.0,1773.0,2013.0,354.0,doc_1661152932234_b8b88baa9bb,,1,
27AAICM0814H1ZM,MIMANSA INDUSTRIES PRIVATE LIMITED,invoiceNumber,ddXXXdddddddd,538.0,1954.0,2195.0,499.0,doc_1661154034895_8bb8989989b,,1,
27AARFM2024R1ZO,MAHALAXMI MARKETING,invoiceNumber,d/dd-dd/ddd,834.0,1230.0,1424.0,790.0,doc_1661154336594_988b98b9b8a,,1,
27AARFM2024R1ZO,MAHALAXMI MARKETING,invoiceDate,dd/dd/dddd,1005.0,1666.0,1848.0,963.0,doc_1661154336594_988b98b9b8a,,1,
27AACCU3444R1ZR,URBAN RETAIL PRIVATE LIMITED,invoiceNumber,dd-dd/XXX/dddddd,752.0,1450.0,1731.0,702.0,doc_1661154459130_9bb9b8ab988,,1,
27AACCU3444R1ZR,URBAN RETAIL PRIVATE LIMITED,invoiceDate,dd/dd/dddd,2468.0,695.0,1036.0,2356.0,doc_1661154459130_9bb9b8ab988,,1,
27AAACC0460H1Z2,MONDELEZ INDIA FOODS PRIVATE LIMITED,invoiceNumber,dddddddddddd,834.0246,1829.52,2175.516,778.8474,doc_1661155081577_889bb89aaaa,,1,
27AAACC0460H1Z2,MONDELEZ INDIA FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1338.0224,2027.795,2260.8025,1286.3968,doc_1661155081577_889bb89aaaa,,0,
